Stilling id,Registrert dato,Yrke grovgruppe,Setning,Kategori,,Notater
8881139,2015-03-26,Ingeniør- og ikt-fag,Vi legger vekt på lojalitet i forhold til Jernbaneverkets etiske retningslinjer og våre verdier som er åpen profesjonell og engasjert,2,,
8881139,2015-03-26,Ingeniør- og ikt-fag,gode utviklingsmuligheter i en organisasjon i vekst,0,,
8881139,2015-03-26,Ingeniør- og ikt-fag,et godt arbeidsmiljø med dyktige kolleger og fagmiljøer,0,,
8881139,2015-03-26,Ingeniør- og ikt-fag,betalt pensjonsinnskudd i Statens pensjonskasse,0,,
8881139,2015-03-26,Ingeniør- og ikt-fag,personalbillett på NSBs tog,0,,
8881139,2015-03-26,Ingeniør- og ikt-fag,Stillingen lønnes etter stillingskode overingeniør i lønnstrinn,0,,
8881139,2015-03-26,Ingeniør- og ikt-fag,som for tiden utgjør fra kr til kr,0,,
8881139,2015-03-26,Ingeniør- og ikt-fag,Drammen,0,,
8881139,2015-03-26,Ingeniør- og ikt-fag,Antall stillinger,0,,
8881139,2015-03-26,Ingeniør- og ikt-fag,For elektronisk søknadsskjema,0,,
9010805,2015-06-17,Ledere,SENIOR VICE PRESIDENT HR,1,,
9010805,2015-06-17,Ledere,Global HR management,1,,
9010805,2015-06-17,Ledere,Best practice development processes,0,,
9010805,2015-06-17,Ledere,We are looking for a high,0,,
9010805,2015-06-17,Ledere,caliber and senior HR professional to fill this challenging role,0,,
9010805,2015-06-17,Ledere,You will lead a team of HR managers professionals in a global multicultural and diverse organization,1,,
9010805,2015-06-17,Ledere,You will have overall responsibility for talent and succession planning programs trainee program global expatriate policy remuneration and compensation,1,,
9010805,2015-06-17,Ledere,We are also looking for a candidate who can be instrumental in developing and conducting the leadership programs in the company,1,,
9010805,2015-06-17,Ledere,is based in Kongsberg Lysaker and reports to the CEO,0,,
9010805,2015-06-17,Ledere,For more information about the position please visit www,0,,
9010805,2015-06-17,Ledere,no or contact,0,,
9010805,2015-06-17,Ledere,Please register your application with CV at www,0,,
9255671,2015-10-12,Meglere og konsulenter,Salg av rekrutterings,1,,
9255671,2015-10-12,Meglere og konsulenter,Personalutvelgelse og rekruttering,1,,
9255671,2015-10-12,Meglere og konsulenter,Kundepleie og relasjonsbygging,1,,
9255671,2015-10-12,Meglere og konsulenter,Oppfølging av kandidater,1,,
9255671,2015-10-12,Meglere og konsulenter,Du har erfaring fra rekrutteringsbransjen,3,,
9255671,2015-10-12,Meglere og konsulenter,Du har erfaring fra oppsøkende salg og oppbygging av kunderelasjoner i BB markedet,3,,
9255671,2015-10-12,Meglere og konsulenter,Du har erfaring med rekruttering av medarbeidere samt personalforvaltning,3,,
9255671,2015-10-12,Meglere og konsulenter,Du er løsningsorientert og utadvent,2,,
9255671,2015-10-12,Meglere og konsulenter,Du er strukturert og har god forretningsforståelse,2,,
9255671,2015-10-12,Meglere og konsulenter,Du har et godt kontaktnettverk i Oslo Akershus området,3,,
9255671,2015-10-12,Meglere og konsulenter,En utfordrende og variert stilling i et selskap i sterk vekst,0,,
9255671,2015-10-12,Meglere og konsulenter,En selvstendig arbeids hverdag,0,,
9255671,2015-10-12,Meglere og konsulenter,God opplæring oppfølging innen rekruttering og personalutvelgelse,0,,
9255671,2015-10-12,Meglere og konsulenter,Stort inntjeningspotensialet,0,,
9255671,2015-10-12,Meglere og konsulenter,Et meget godt arbeidsmiljø,0,,
9255671,2015-10-12,Meglere og konsulenter,Årlige firmaturer,0,,
9255671,2015-10-12,Meglere og konsulenter,Hyggelige lokaler meget sentralt med kort vei til offentlig kommunikasjon butikker restauranter etc,0,,
9255671,2015-10-12,Meglere og konsulenter,Lønn Etter avtale,0,,
9255671,2015-10-12,Meglere og konsulenter,For elektronisk søknadsskjema,0,,
9328688,2015-11-27,Industriarbeid,Det er ledig fagarbeiderstillinger i forbrenning på dagtid t uke,1,,
9328688,2015-11-27,Industriarbeid,Stillingen er reserve for skiftlagene og skal dekke langtidsfravær for operatører på skift,1,,
9328688,2015-11-27,Industriarbeid,Arbeidstiden for skiftarbeid er t uke,0,,
9328688,2015-11-27,Industriarbeid,Haraldrud energigjenvinningsanlegg har to forbrenningslinjer som produserer fjernvarme til Oslos befolkning fra avfall,0,,
9328688,2015-11-27,Industriarbeid,Anlegget har avansert røykgassrensing med posefilter våtvasker og vannrenseanlegg,0,,
9328688,2015-11-27,Industriarbeid,gjenvinnes energi fra til sammen tonn avfall pr,0,,
9328688,2015-11-27,Industriarbeid,år med en energiproduksjon på over GWh år,0,,
9328688,2015-11-27,Industriarbeid,Seks skiftlag opererer anlegget timer i døgnet dager i året,0,,
9328688,2015-11-27,Industriarbeid,Stillingen er administrativt og faglig underlagt fabrikksjefen,1,,
9328688,2015-11-27,Industriarbeid,Forefallende arbeid i drift og vedlikehold blant annet oppgaver tilknyttet røykgass renhold og lettere vedlikeholdsoppgaver,1,,
9328688,2015-11-27,Industriarbeid,I tillegg vil du få kontinuerlig opplæring i anlegget,0,,
9328688,2015-11-27,Industriarbeid,I skiftperiodene vil oppgavene være,0,,
9328688,2015-11-27,Industriarbeid,Samarbeide med skiftleder om å drifte forbrennings,1,,
9328688,2015-11-27,Industriarbeid,Regelmessig inspisere og rapportere unormale forhold til skiftleder,1,,
9328688,2015-11-27,Industriarbeid,Løse driftsproblemer som kan oppstå på anlegget,1,,
9328688,2015-11-27,Industriarbeid,Drifte og overvåke anlegget iht,1,,
9328688,2015-11-27,Industriarbeid,gjeldende lover og regler,0,,
9328688,2015-11-27,Industriarbeid,Styre hele anlegget ved behov eller etter rulleringsplan,1,,
9328688,2015-11-27,Industriarbeid,Utføre driftsrutiner og forebyggende vedlikehold,1,,
9328688,2015-11-27,Industriarbeid,Krav til kvalifikasjoner relevant fagbrev eller tilsvarende kjemi prosess fagskole kjemi prosess,3,,
9328688,2015-11-27,Industriarbeid,Praksis fra drift og vedlikehold av prosessanlegg,3,,
9328688,2015-11-27,Industriarbeid,Gode ferdigheter i norsk skandinavisk,3,,
9328688,2015-11-27,Industriarbeid,muntlig og skriftlig,0,,
9328688,2015-11-27,Industriarbeid,Vi ønsker søkere med Operatør eller kjelepassersertifikat og kranførerbevis G,3,,
9328688,2015-11-27,Industriarbeid,Bevisst holdning til HMS,3,,
9328688,2015-11-27,Industriarbeid,Gode generelle datakunnskaper,2,,
9328688,2015-11-27,Industriarbeid,Personlig egnethet vil bli vektlagt,0,,
9328688,2015-11-27,Industriarbeid,Fagskole Fagbrev år,3,,
9328688,2015-11-27,Industriarbeid,Teknisk forståelse evne til initiativ samt arbeide selvstendig og i team,2,,
9328688,2015-11-27,Industriarbeid,Et trivelig arbeidsmiljø med gode muligheter for faglig utvikling,0,,
9328688,2015-11-27,Industriarbeid,Bedriftshelsetjeneste og gode pensjons,0,,
9328688,2015-11-27,Industriarbeid,Lønn ltr,0,,
9328688,2015-11-27,Industriarbeid,Innplassering etter ansiennitet,0,,
9328688,2015-11-27,Industriarbeid,All offentlig og privat praksis godskrives,0,,
9328688,2015-11-27,Industriarbeid,I tillegg utbetales smuss,0,,
9328688,2015-11-27,Industriarbeid,I skiftperiodene utbetales også skifttillegg,0,,
9328688,2015-11-27,Industriarbeid,Sted Brobekkveien Oslo,0,,
9328688,2015-11-27,Industriarbeid,For mer informasjon og elektronisk søknadsskjema,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Elkjøp søker deg som legger stor vekt på ansvar er utadvendt selgende og har ordenssans,2,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Dette i en til tider hektisk arbeidssituasjon,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Du må kunne stille opp på kort varsel og avløse teamet i supportsenteret ved ferier og annet fravær,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Å jobbe i Elkjøp betyr at du kommer inn i et stort handelsforetak hvor det konstant skjer endringer som åpner muligheter for de rette menneskene,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,For oss i Elkjøp betyr det ofte mer hvem du er enn hvilke skoler du har gått på,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Har du de rette personlige egenskapene og vil være med på å forbedre vårt konsept som er utviklet gjennom år kan du nå langt hos oss,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Vi vektlegger grundig opplæring i et hektisk og inspirerende arbeidsmiljø,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Som ansatt i Elkjøp får du konkurransedyktig lønn gode karrieremuligheter og gunstige personalkjøpsordninger,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Søknaden må leveres via søknadsskjema på nettsiden,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Link til søknadsskjema Send søknad For mer informasjon kontakt,0,,
8810683,2015-02-05,Ingeniør- og ikt-fag,Epost,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,BRIGADELEDER OG NK,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Brigadelederstillingene er utfordrende og krevende lederstillinger som er tillagt mye ansvar og høye forventninger til stillingsinnehaverne,2,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Stillingene byr på store utfordrende oppgaver og er sentrale stillinger hvor man er i posisjon til å være med på å utvikle beredskapsavdelingen,1,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Eksterne søkere må være forberedt på at de må gjennomføre kjentmannsprøve for Asker og Bærum og fysiske tester,3,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Det kreves plettfri vandel for å kunne tiltre stillingen,3,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Vi har egen bedriftshelsetjeneste for våre ansatte,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Alle søknader skal sendes via elektronisk søknadsskjema,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Søknader som mottas på papir vil ikke bli vurdert,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Stillingene som brigadeledere er lønnet med kr,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,per år,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Stillingen som NK,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,beredskap er lønnet med kr,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Vakttillegg kommer i tillegg til overnevnte lønnsplasseringer,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Bekkestua,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Sverre N Junker,0,,
9218239,2015-09-24,Serviceyrker og annet arbeid,Annonsør Asker og,0,,
8746522,2014-12-16,Bygg og anlegg,HFS er ei allsidig verksemd som driv med restaurering av verneverdige fartøy museum vern og vidareføring av gamle handverk fagopplæring maritim leirskule og reiseliv,0,,
8746522,2014-12-16,Bygg og anlegg,HFS er eitt av tre nasjonale fartøyvernsenter,0,,
8746522,2014-12-16,Bygg og anlegg,HFS eig og driv hardangerjakta Mathilde,0,,
8746522,2014-12-16,Bygg og anlegg,Senteret er lokalisert i Norheimsund og har omkring medarbeidarar,0,,
8746522,2014-12-16,Bygg og anlegg,Vi har for tida ledig lærlingplass i trebåtbyggjarfaget,0,,
8746522,2014-12-16,Bygg og anlegg,Vi vil gjerne komme i kontakt med aktuelle kandidatar så om du har interesse for å gå i båtbyggjarlære ta gjerne kontakt,0,,
8746522,2014-12-16,Bygg og anlegg,Kjenner du nokon som dette kunne passa til så tips dei om lærlingeplass på fartøyvernsenteret,0,,
8746522,2014-12-16,Bygg og anlegg,Formelle kvalifikasjonar som vidaregåande utdanning frå båtbyggjarfag Vg alternativt VK I VK II frå trebåtbyggjar snekker tømrar,3,,
8746522,2014-12-16,Bygg og anlegg,Praksis frå desse faga eller nærliggande fag,0,,
8746522,2014-12-16,Bygg og anlegg,Arbeid eller kurs relatert til båt,3,,
8746522,2014-12-16,Bygg og anlegg,Erfaring frå interesse for kulturminnevern og handverk,3,,
8746522,2014-12-16,Bygg og anlegg,Utfordrande og varierte arbeidsoppgåver ved eit aktivt nasjonalt fartøyvernsenter som vektlegg formidling og tverrfagleg arbeid,0,,
8746522,2014-12-16,Bygg og anlegg,Læretida vil hovudsakleg skje på arbeid med verna og freda fartøy,0,,
8746522,2014-12-16,Bygg og anlegg,Noko reising må du rekne med då vi tar oppdrag over det meste av landet,0,,
8746522,2014-12-16,Bygg og anlegg,Læretid vil vere avhengig av godkjend skulegang og praksis,0,,
8746522,2014-12-16,Bygg og anlegg,Løn etter avtale,0,,
8746522,2014-12-16,Bygg og anlegg,Tilsetjing etter avtale,0,,
8746522,2014-12-16,Bygg og anlegg,Søknad med cv og relevante vitnemål attestar og referansar kan sendast til,0,,
8746522,2014-12-16,Bygg og anlegg,søknadsfrsit januar,0,,
9027613,2015-06-25,Undervisning,Det er ledig stilling som pedagogisk leder i Vålen barnehage i Steinkjer fra,1,,
9027613,2015-06-25,Undervisning,til,0,,
9027613,2015-06-25,Undervisning,Stillingen er et vikariat og det er muligheter for økt stilling opp til fra november av,0,,
9027613,2015-06-25,Undervisning,Vi søker en person som,0,,
9027613,2015-06-25,Undervisning,Behersker ikt godt,2,,
9027613,2015-06-25,Undervisning,Er løsningsorientert og ser muligheter,2,,
9027613,2015-06-25,Undervisning,Er glad friluftsliv og gjerne har erfaring med dette,2,,
9027613,2015-06-25,Undervisning,God til å samarbeide,2,,
9027613,2015-06-25,Undervisning,Menn oppfordres til å søke,0,,
9027613,2015-06-25,Undervisning,Søknadsfrist er snarest,0,,
8934266,2015-05-05,Kontorarbeid,Oslo sykehusservice OSS Vareforsyningsavdleingen,0,,
8934266,2015-05-05,Kontorarbeid,Beherske norsk skriftlig og muntlig meget godt,3,,
8934266,2015-05-05,Kontorarbeid,Truckførerbevis T T T,3,,
8934266,2015-05-05,Kontorarbeid,Erfaring fra kunderettet arbeid,3,,
8934266,2015-05-05,Kontorarbeid,Personlig egnethet vektlegges,0,,
8934266,2015-05-05,Kontorarbeid,Gode samarbeidsevner og evne til å jobbe selvstendig,2,,
8934266,2015-05-05,Kontorarbeid,Variert miljø med mye kundekontakt,0,,
8934266,2015-05-05,Kontorarbeid,Faglig og personlig utvikling,0,,
8934266,2015-05-05,Kontorarbeid,En arbeidsplass som er en inkluderende arbeidsliv IA,0,,
8934266,2015-05-05,Kontorarbeid,Medlemskap i pensjonsordning pensjonstrekk gruppe,0,,
8934266,2015-05-05,Kontorarbeid,og ulykkesforsikring samt fritidsulykkesforsikring,0,,
8934266,2015-05-05,Kontorarbeid,Gaustadalleen Oslo,0,,
8934266,2015-05-05,Kontorarbeid,Antall stillinger,0,,
8934266,2015-05-05,Kontorarbeid,For elektronisk søknadsskjema,0,,
9273035,2015-10-20,Undervisning,koordinere spesialpedagogiske ressurser organisering og lede utviklingsarbeid innenfor spesialundervisning tilpasset opplæring eller undervisning,1,,
9273035,2015-10-20,Undervisning,systemtiltak lesing og begrepsopplæring,1,,
9273035,2015-10-20,Undervisning,pedagogisk utviklingsarbeid videreutvikle gode systemer,1,,
9273035,2015-10-20,Undervisning,personalarbeid vikararbeid timeplan bidra til drift av skolens IKT,1,,
9273035,2015-10-20,Undervisning,kontakt med samarbeidspartnere PPT Familiens hus BUP politiet,1,,
9273035,2015-10-20,Undervisning,ønskelig med,0,,
9273035,2015-10-20,Undervisning,års ledererfaring fra skole,3,,
9273035,2015-10-20,Undervisning,god skriftlig og muntlig fremstillingsevne,3,,
9273035,2015-10-20,Undervisning,tydelig omsorgsfull og inkluderende lederstil,2,,
9273035,2015-10-20,Undervisning,evne til nytenkning og helhetlig tenkning,2,,
9273035,2015-10-20,Undervisning,ser verdien av å jobbe systematisk og målrettet med skolefaglig utvikling og administrativ drift og personalforvaltning,2,,
9273035,2015-10-20,Undervisning,vilje og evne til å lede utviklingsprosesser,1,,
9273035,2015-10-20,Undervisning,kunne arbeide selvstendig og effektivt og ta initiativ i ulike sammenhenger,2,,
9273035,2015-10-20,Undervisning,undervisningserfaring fra grunnskole,3,,
9273035,2015-10-20,Undervisning,muligheter for kompetanseutvikling,0,,
9273035,2015-10-20,Undervisning,Arbeidstakere tilsettes i skoleverket i Ski kommune med prøvetid på mndr,0,,
9273035,2015-10-20,Undervisning,og etter gjeldende lover reglement og tariffavtaler herunder pliktig medlemskap i statens pensjonskasse,0,,
9273035,2015-10-20,Undervisning,Aktuelle søkere vil bli innkalt til intervju,0,,
9273035,2015-10-20,Undervisning,Attester og vitnemål tas med til et evt,3,,
9273035,2015-10-20,Undervisning,For stillinger i barnehage SFO skole og fritidsklubber kreves politiattest ikke eldre enn mndr,3,,
9273035,2015-10-20,Undervisning,opplæringsloven,0,,
9273035,2015-10-20,Undervisning,Les mer om skolene i Ski her,0,,
9273035,2015-10-20,Undervisning,Kirkeveien Ski,0,,
9273035,2015-10-20,Undervisning,Rektor,0,,
9273035,2015-10-20,Undervisning,Annonsør Ski kommune,0,,
9273035,2015-10-20,Undervisning,Stillingsbrøk inntil,0,,
8886852,2015-03-31,Reiseliv og transport,CE gjerne ADR søkes omgående for skiftkjøring med utgangspunkt Drammen,0,,
8957018,2015-05-21,Meglere og konsulenter,Har du lyst på spennande oppgåver i ein kommune i vekst,0,,
8957018,2015-05-21,Meglere og konsulenter,Meland kommune søkjer,0,,
8957018,2015-05-21,Meglere og konsulenter,fast stilling,0,,
8957018,2015-05-21,Meglere og konsulenter,Sjå fullstendig utlysingstekst på kommunen sine nettsider www,0,,
9159488,2015-08-28,Industriarbeid,Hovedarbeidsoppgaver vil være,0,,
9159488,2015-08-28,Industriarbeid,Produksjon av bearbeidet armeringsstål,1,,
9159488,2015-08-28,Industriarbeid,Lasting og lossing av biler,1,,
9159488,2015-08-28,Industriarbeid,Løpende vedlikehold av maskiner og utstyr,1,,
9159488,2015-08-28,Industriarbeid,Erfaring med produksjonsmaskineri eller som jernbinder,3,,
9159488,2015-08-28,Industriarbeid,Sveisesertifikat vil være en fordel,3,,
9159488,2015-08-28,Industriarbeid,Må beherske norsk eller engelsk muntlig og skriftlig,3,,
9159488,2015-08-28,Industriarbeid,Arbeidet er fysisk tungt med stort tempo og hyggelig miljø,0,,
9159488,2015-08-28,Industriarbeid,Det er skiftordning i produksjonen,0,,
9159488,2015-08-28,Industriarbeid,Som følge av stor oppdragsmengde ønsker vi en person for rask tiltredelse i en midlertidig stilling med mulighet for forlengelse ved behov,0,,
