Stilling id;Registrert dato;Yrke grovgruppe;Setning;Kategori
8230406;2014-05-12;Ledere;bidra til vekst innen frukt og grønt ;
8230406;2014-05-12;Ledere;planlegging av frukt og grønt ;
8230406;2014-05-12;Ledere;gjennomføring av kampanjer i butikk ;
8230406;2014-05-12;Ledere;kassearbeid og annet forefallende arbeid ;
8230406;2014-05-12;Ledere;Den viktigste oppgaven for ferskvareansvarlig er å skape gode handleopplevelser for kundene med spesielt fokus på ferskvareavdelingen ;
8230406;2014-05-12;Ledere;I tillegg til et felles ansvar for at butikken fremstår ren og tiltalende til enhver tid inkluderer jobben blant annet ;
8230406;2014-05-12;Ledere;bidra til vekst innen ferskvarer ;
8230406;2014-05-12;Ledere;planlegging av ferskvare ;
8230406;2014-05-12;Ledere;gjennomføring av kampanjer i butikk ;
8230406;2014-05-12;Ledere;kassearbeid og annet forefallende arbeid ;
8230406;2014-05-12;Ledere;Den viktigste oppgaven for Nestkommanderende er å skape gode handleopplevelser for kundene og være Kjøpmannens nærmeste medarbeider ;
8230406;2014-05-12;Ledere;Arbeidet krever innsats utover det vanlige i en spennende og hektisk hverdag og jobben innebærer blant annet ;
8230406;2014-05-12;Ledere;å være Kjøpmannens nærmeste medarbeider og støttespiller ;
8230406;2014-05-12;Ledere;leder medarbeidere og ta beslutninger i Kjøpmannens fravær ;
8230406;2014-05-12;Ledere;planlegging og gjennomføring av kampanjer og aktiviteter i butikk ;
8230406;2014-05-12;Ledere;annet forefallent arbeid ;
8230406;2014-05-12;Ledere;Ansvar for butikkens daglige renhold ;
8230406;2014-05-12;Ledere;Varepåfylling ved behov ;
8230406;2014-05-12;Ledere;Annet forefallende arbeid ;
8230406;2014-05-12;Ledere;I REMA er mulighetene mange for mennesker som tør å gi av seg selv er positive og selvstendige ;
8230406;2014-05-12;Ledere;Vil du jobbe i en spennende og hektisk bransje hvor du har stor mulighet til å påvirke din egen arbeidsdag anbefaler vi deg å søke stilling hos oss ;
8230406;2014-05-12;Ledere;Heltid Deltid Deltid ;
8230406;2014-05-12;Ledere; Dag Helg Kveld ;
8230406;2014-05-12;Ledere;Tiltredelse Etter avtale ;
7924960;2014-04-10;Undervisning;Vi søker lærere med disse egenskapene ;
7924960;2014-04-10;Undervisning;Løsningsorientert og fleksibel ;
7924960;2014-04-10;Undervisning;Lønn og tilsettingsvilkår i samsvar med lov forskrift og regulativ ;
7924960;2014-04-10;Undervisning;Et inkluderende arbeidsmiljø hvor ansatte jobber i team og på tvers av team ;
7924960;2014-04-10;Undervisning;Skolen ligger vakkert til med flotte uteområder ;
7924960;2014-04-10;Undervisning;Ved tilsetting vil personlig egnethet bli vektlagt ;
7924960;2014-04-10;Undervisning;Aktuelle søkere vil bli innkalt til intervju ;
7924960;2014-04-10;Undervisning;Kommunen kan om nødvendig hjelpe til med utfylling av søknadsskjemaet ;
7924960;2014-04-10;Undervisning;Ved tilsetting kreves politiattest ;
8058219;2014-04-23;Butikk- og salgsarbeid;Er koppen din halvtom eller halvfull ;
8058219;2014-04-23;Butikk- og salgsarbeid;Et vanskelig spørsmål ;
8058219;2014-04-23;Butikk- og salgsarbeid;For salg av våre produkter søker vi etter deg som er en sulten og seriøs selger ;
8058219;2014-04-23;Butikk- og salgsarbeid;Det spiller ingen rolle om du er kvinne eller mann dreven selger eller nyutdannet og klar for verden ;
8058219;2014-04-23;Butikk- og salgsarbeid;Vi er opptatt av å få tak i deg som er resultatorientert motivert og har de rette personlige egenskapene ;
8401171;2014-06-30;Jordbruk, skogbruk og fiske;TOFA søker ny ;
8401171;2014-06-30;Jordbruk, skogbruk og fiske;Daglig leder i stilling ;
8401171;2014-06-30;Jordbruk, skogbruk og fiske;Vi søker etter en initiativrik person gjerne med høyere utdannelse bred kontaktflate gode samarbeidsevner og evnen til å jobbe selvstendig ;
8401171;2014-06-30;Jordbruk, skogbruk og fiske;Arbeidet består i å legge til rette for fiske og fiskeaktiviteter knyttet til elv sjø og innland samt kultiveringsarbeid knyttet til Nidelva og en rekke vann i Trondheims omland ;
8401171;2014-06-30;Jordbruk, skogbruk og fiske;Informasjonsarbeid fiskearrangementer samt arbeid mot TOFA sine samarbeidspartnere vil være sentrale oppgaver ;
8401171;2014-06-30;Jordbruk, skogbruk og fiske;Se mer info på www ;
8401171;2014-06-30;Jordbruk, skogbruk og fiske;eller om TOFA på hjemmesiden www ;
7403317;2014-02-20;Reiseliv og transport;Consenzo søker bartender ;
7403317;2014-02-20;Reiseliv og transport;Vi trenger en sosial og pålitelig bartender som kan tiltre snarest ;
7403317;2014-02-20;Reiseliv og transport;Den vi søker har relevant jobberfaring og har gode drinkeferdigheter ;
7403317;2014-02-20;Reiseliv og transport;Kunnskap om mat og vin er også et pluss da stillingen også innebærer en del matservering ;
7403317;2014-02-20;Reiseliv og transport;Send e mail ;
7437325;2014-02-25;Bygg og anlegg;Mest kjøring av gravemaskiner avforskellige størelser samt litt lastebil;
8393215;2014-06-26;Jordbruk, skogbruk og fiske;Oppgavene vil være Reparasjon bøting og sluttbehandling av oppdrettsnøter fortrinnsvis sluttbehandling samt å delta i de daglige arbeidsoppgavene ved behov ;
8393215;2014-06-26;Jordbruk, skogbruk og fiske;Ønskede kvalifikasjoner Allsidig og teknisk innsikt evnte og vilje til å stå på i travle perioder ;
8393215;2014-06-26;Jordbruk, skogbruk og fiske;Bakgrunn fra tilsvarende virksomhet og kunnskap i bøtefaget vil være en fordel men ikke et krav ;
8393215;2014-06-26;Jordbruk, skogbruk og fiske;All opplæring vil bli gitt ;
8393215;2014-06-26;Jordbruk, skogbruk og fiske;For stillingen kan vi tilby et aktivt og spennende arbeidsmiljø ;
8393215;2014-06-26;Jordbruk, skogbruk og fiske;Lønn etter avtale ;
8393215;2014-06-26;Jordbruk, skogbruk og fiske;For nærmere opplysninger om stillingen kontakt ;
8393215;2014-06-26;Jordbruk, skogbruk og fiske;Kort søknad med CV sendes innen ;
8393215;2014-06-26;Jordbruk, skogbruk og fiske;Vevelstad Forvik Vevelstad ;
8788635;2015-01-20;Helse, pleie og omsorg;SØKNADSFRIST FOR ALLE STILLINGER SNAREST ;
8788635;2015-01-20;Helse, pleie og omsorg;For en oppdatert oversikt over alle våre stillinger se www ;
8788635;2015-01-20;Helse, pleie og omsorg;CV og søknad registreres i jobbsenteret på våre nettsider ;
8788635;2015-01-20;Helse, pleie og omsorg;Vi tar forbehold om endringer i bemanningssituasjonen og besatte stillinger ;
9150267;2015-08-24;Helse, pleie og omsorg;Me har ledig ;
9150267;2015-08-24;Helse, pleie og omsorg; x fast stilling som miljøterapeut ledig frå snarast vikarpool ;
9150267;2015-08-24;Helse, pleie og omsorg; x vikariat for miljøterapeut ;
9150267;2015-08-24;Helse, pleie og omsorg; x fast stilling som miljøterapeut ledig frå snarast ;
9150267;2015-08-24;Helse, pleie og omsorg; x vikariat som miljøarbeidar ;
9150267;2015-08-24;Helse, pleie og omsorg;Det er turnusarbeid med til ei kvar tid gjeldande turnus ;
9150267;2015-08-24;Helse, pleie og omsorg;Dei som vert tilsett i vikarpoolen skal i hovudsak nyttast i alle verna bustader i Grandane ;
9150267;2015-08-24;Helse, pleie og omsorg;I tillegg må dei når dei har ledige vakter og ved ekstra behov nyttast andre stader i Spesialomsorg ;
9150267;2015-08-24;Helse, pleie og omsorg;I verna bustad Grandane er det f t timars dagvakter og timars nattevakter i av tiltaka medan det eine tiltaket også har kortare vakter ;
9150267;2015-08-24;Helse, pleie og omsorg;I andre verna bustader i spesialomsorg er det andre turnusordningar ;
9150267;2015-08-24;Helse, pleie og omsorg;Dersom det blir intern tilsetjing kan det bli ledig anna stillingsprosent ;
9150267;2015-08-24;Helse, pleie og omsorg;Skriv i søknaden om du eventuelt vil vurderast ;
9150267;2015-08-24;Helse, pleie og omsorg;Høgskuleutdanning innan helse og sosialfag ;
9150267;2015-08-24;Helse, pleie og omsorg;Søkjarar som har erfaring med arbeid med tvang og makt samt erfaring med utagering vil verte føretrekt ;
9150267;2015-08-24;Helse, pleie og omsorg;Den me søkjer etter må vere ;
9150267;2015-08-24;Helse, pleie og omsorg;positiv fleksibel sjølvstendig like å arbeide åleine og i team ;
9150267;2015-08-24;Helse, pleie og omsorg;god på kommunikasjon også den utan ord ;
9150267;2015-08-24;Helse, pleie og omsorg;gode evner til å følge instruksar prosedyrar og dokumentere desse ;
9150267;2015-08-24;Helse, pleie og omsorg;takle akutte situasjoner og skape ro i situasjonen ;
9150267;2015-08-24;Helse, pleie og omsorg;arbeide systematisk etter dagleg arbeidsplan ;
9150267;2015-08-24;Helse, pleie og omsorg;like å vere ute og vere i fysisk aktivitet ;
9150267;2015-08-24;Helse, pleie og omsorg;gode ferdigheitar i norsk både skriftleg og munnleg ;
9150267;2015-08-24;Helse, pleie og omsorg;ha sertifikat og skal vere sjåfør for brukar ;
9150267;2015-08-24;Helse, pleie og omsorg;Menn vert oppmoda om å søkje ;
9150267;2015-08-24;Helse, pleie og omsorg;Personlege eigenskapar og erfaring frå liknande arbeid vil verte vektlagt ;
9150267;2015-08-24;Helse, pleie og omsorg;Løn og tilsettingsvilkår ;
9150267;2015-08-24;Helse, pleie og omsorg;Løn etter utdanning og praksis i henhold til HTA ;
9150267;2015-08-24;Helse, pleie og omsorg;I tillegg vert det utbetalt ei ekstra godtgjersle på kr ;
9150267;2015-08-24;Helse, pleie og omsorg;år for arbeid i Grandane bufellesskap ;
9150267;2015-08-24;Helse, pleie og omsorg;Politiattest vil verte krevd ;
9150267;2015-08-24;Helse, pleie og omsorg; vert trekt til tariffesta tenestepensjon ;
9150267;2015-08-24;Helse, pleie og omsorg;Det er månader prøvetid for nytilsette i Årdal kommune ;
9150267;2015-08-24;Helse, pleie og omsorg;Gå til ledige stillingar i høgre meny på Årdal kommune si heimeside www ;
9150267;2015-08-24;Helse, pleie og omsorg;Der får du lista opp stillingar som er lyst ut ;
9150267;2015-08-24;Helse, pleie og omsorg;Klikk på den stillingen du vil søkje på vel søk stilling i høgre bilete ;
9150267;2015-08-24;Helse, pleie og omsorg;Logg deg på med brukarnamn og passord ;
9150267;2015-08-24;Helse, pleie og omsorg;Dersom du allereie er tilsett i kommunen eller har vore søkjar før så bruk tildelt brukarnamn passord eller bruk gløymt passord ;
9150267;2015-08-24;Helse, pleie og omsorg;Er du ny søkjar så må du registrere deg ;
9150267;2015-08-24;Helse, pleie og omsorg;Følg instruksjon og trykk neste for å komme vidare ;
9150267;2015-08-24;Helse, pleie og omsorg;Det er kun endringar i CV som vert lagra dersom du loggar deg ut før du har sendt søknaden ;
9150267;2015-08-24;Helse, pleie og omsorg;Alle søknader på ledige stillingar i Årdal kommune skal registrerast elektronisk ;
9150267;2015-08-24;Helse, pleie og omsorg;Dersom du treng hjelp til innlegging ta kontakt med Personalavdelinga på tlf ;
9150267;2015-08-24;Helse, pleie og omsorg;Etter at søknadsfristen er ute vil du motta ei stadfesting på at søknaden er motteken ;
9150267;2015-08-24;Helse, pleie og omsorg;Årdal kommune praktiserer meiroffentlegheit ;
9150267;2015-08-24;Helse, pleie og omsorg;Opplysning om søkjar kan bli offentleggjort sjølv om søkjar har oppmoda om det motsette ;
9150267;2015-08-24;Helse, pleie og omsorg;Søkjar vil da bli kontakta i framkant ;
9150267;2015-08-24;Helse, pleie og omsorg;lova ;
9150267;2015-08-24;Helse, pleie og omsorg;Stillingtype Fast heiltid ;
9150267;2015-08-24;Helse, pleie og omsorg; Leiar for spesialomsorg Mobil ;
9150267;2015-08-24;Helse, pleie og omsorg; Leiar verna bustader Grandane ;
9150267;2015-08-24;Helse, pleie og omsorg;For fullstendig utlysningstekst og elektronisk søknadsskjema ;
8965991;2015-05-28;Ledere;We are looking for the right marketing professional to bring Joubel s HP technology to the global market ;
8965991;2015-05-28;Ledere;Who are we looking for ;
8965991;2015-05-28;Ledere;Develop and execute online marketing strategy for ;
8965991;2015-05-28;Ledere; SEM SEO ;
8965991;2015-05-28;Ledere;og E commerce ;
8965991;2015-05-28;Ledere;Create and update market plans for Joubel ;
8965991;2015-05-28;Ledere;Further develop and manage Joubel s identity and marketing strategy ;
8965991;2015-05-28;Ledere;Grow our presence through social media channels ;
8965991;2015-05-28;Ledere;Evaluate organize manage and contribute to all social media channels in an effort to achieve corporate objectives while ensuring a consistent marketing message ;
8965991;2015-05-28;Ledere;Global marketing experience preferably with proven results ;
8965991;2015-05-28;Ledere;Internet marketing experience ;
8965991;2015-05-28;Ledere;Excellent command of written and spoken English ;
8965991;2015-05-28;Ledere;Social media management and skills ;
8965991;2015-05-28;Ledere;Strong operational project management and communication skills ;
8965991;2015-05-28;Ledere;Focused analytic and strategic ;
8965991;2015-05-28;Ledere;Keen sense of tactics ;
8965991;2015-05-28;Ledere;Appetite for success ;
8965991;2015-05-28;Ledere;Ability to roll up your sleeves to get things done ;
8965991;2015-05-28;Ledere;Competitive salary and OTP ;
8965991;2015-05-28;Ledere;The opportunity to join our fast growing team early and have a great influence over the future of Joubel ;
8965991;2015-05-28;Ledere;Potentially be part of changing the future for internet content ;
8965991;2015-05-28;Ledere;Exceptionally engaged dedicated and highly skilled colleagues ;
8965991;2015-05-28;Ledere;Highly efficient work environment goal oriented and high spirited ;
8965991;2015-05-28;Ledere;Stock options to the right candidates ;
8965991;2015-05-28;Ledere;Press here for more information about Joubel ;
8965991;2015-05-28;Ledere;Storgata Tromsø ;
8965991;2015-05-28;Ledere;Annonsør Joubel AS ;
8965991;2015-05-28;Ledere;Antall stillinger ;
8965991;2015-05-28;Ledere;For elektronisk søknadsskjema ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Lyst å jobbe i Aktivitetsskolen på Vahl ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Aktivitetsskolen på Vahl har ledig stilling er som assistent i en gruppe med barn med spesielle behov ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Stillingen e er på ;
9013178;2015-06-18;Barne- og ungdomsarbeid; og oppstart er august ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Vi søker assistenter som liker utfordringer og som er motiverte for å jobbe med barn fra ulike kulturer og med spesielle behov ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Fleksibilitet og samarbeidsevne er en forutsetning ;
9013178;2015-06-18;Barne- og ungdomsarbeid;På AKS vil du jobbe i team med erfarne og engasjerte baseledere og assistenter ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Ta gjerne kontakt med ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Aktuelle søkere vil bli kalt inn til intervju og vi ser fram til å møte deg ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Tilsetting er betinget av et godt norsk språk egnethet og godkjent politiattest ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Fagskole Fagbrev år ;
9013178;2015-06-18;Barne- og ungdomsarbeid;Sted Herslebs gate Oslo ;
8881139;2015-03-26;Ingeniør- og ikt-fag;Medarbeider fagansvarlig ingeniør innen maskinteknikk ;
8881139;2015-03-26;Ingeniør- og ikt-fag;du vil sammen med dyktige kolleger følge opp normer pålegg prosedyrer og retningslinjer innen fagområdet slik at vi oppnår sikre og effektive leveranser ;
8881139;2015-03-26;Ingeniør- og ikt-fag;du vil sammen med oss andre skape både faglig bredde og være en viktig bidragsyter til vår samlede kompetanseutvikling ;
8881139;2015-03-26;Ingeniør- og ikt-fag;noe reisevirksomhet må påregnes ;
8881139;2015-03-26;Ingeniør- og ikt-fag;har praktisk erfaring med operativ drift ;
8881139;2015-03-26;Ingeniør- og ikt-fag;kan jobbe under strenge sikkerhetskrav ;
8881139;2015-03-26;Ingeniør- og ikt-fag;tilleggsutdannelse eller erfaring som prosjektleder vil være positivt ;
8881139;2015-03-26;Ingeniør- og ikt-fag;god muntlig fremstillingsevne i norsk og eller engelsk ;
8881139;2015-03-26;Ingeniør- og ikt-fag;fordel med god kunnskap om tekniske systemer innen jernbanekjøretøy ;
8881139;2015-03-26;Ingeniør- og ikt-fag;ønsker å bidra med din kompetanse i vårt fagmiljø ;
8881139;2015-03-26;Ingeniør- og ikt-fag;systematisk nøyaktig og målrettet ;
8881139;2015-03-26;Ingeniør- og ikt-fag;like å jobbe i team ;
8881139;2015-03-26;Ingeniør- og ikt-fag;Vi legger vekt på lojalitet i forhold til Jernbaneverkets etiske retningslinjer og våre verdier som er åpen profesjonell og engasjert ;
8881139;2015-03-26;Ingeniør- og ikt-fag;gode utviklingsmuligheter i en organisasjon i vekst ;
8881139;2015-03-26;Ingeniør- og ikt-fag;et godt arbeidsmiljø med dyktige kolleger og fagmiljøer ;
8881139;2015-03-26;Ingeniør- og ikt-fag;betalt pensjonsinnskudd i Statens pensjonskasse ;
8881139;2015-03-26;Ingeniør- og ikt-fag;personalbillett på NSBs tog ;
8881139;2015-03-26;Ingeniør- og ikt-fag;Stillingen lønnes etter stillingskode overingeniør i lønnstrinn ;
