Stilling id;Registrert dato;Yrke grovgruppe;Stillingsbeskrivelse vasket
1336772;2007-04-03;Serviceyrker og annet arbeid;"- og miljøkrimseksjonen / Finans- og miljøavsnittets finansetterforskningsgruppe, lyses det ut to faste stillinger som politibetjent 3, spesialmedarbeider. Den ene stilling med tiltredelse snarest, og den andre med tiltredelse 1.8.2007. Som deltaker i våre etterforskningsteam møter du utfordrende og interessant etterforskning innen hele spekteret av finans-/økonomietterforskning. 
Vi etterforsker i tverrfaglige team, sammensatt av etterforskere, påtalejurister, revisorer og IKT-faglig personell. Bredt faglig samarbeid med de respektive kontroll- / tilsynsetater og andre særoganer/institusjoner med spesialkompetanse. 
Oslo politidistrikt er i gang med en OU-prosess, og det tas forbehold om eventuelle endringer i stillingene. 
Fullstendig utlysningstekst og elektronisk søknadsskjema finner du her"
1483673;2007-10-12;Kontorarbeid;" skal styrke sin administrasjon og søker for snarlig tiltredelse:
Kundeservicemedarbeider:
Mottak og effektuering av ordre (inn og utland)
Kundekontakt
Ekspedering av transportører/sjåfører
Utstedelse og håndtering av fraktdokumenter
Fakturering
Betjene vårt ERP- program (Concorde)
Bidra til aktiviteter for å stadig forbedre ordreprosessen med sikte på forenkling av arbeidsoppgaver og forbedringer for kunden
Rapportering av nøkkeldata for avdelingen
Kvalifikasjoner:
Erfaring fra kunde/ordre- behandling
Evne til samarbeid og kunne jobbe i team
Må være løsningsorientert og beslutningsdyktig
Blid, utadvendt og serviceorientert
Gode kunnskaper i bruk av IT-verktøy
God skriftlig og muntlig fremstillingsevne, må kunne beherske engelsk
Kundeservice er en nøkkelfunksjon i vår leveransekjede og er et viktig bindeledd mot våre kunder. De personlige egenskapene vil derfor veie tungt. Stillingen krever en person med god ordenssans og nøyaktighet. Du må kunne jobbe selvstendig i et hektisk miljø, og være omstillingsdyktig.
Stillingen inngår i skiftordning.
Vi tilbyr:
En utfordrende og selvstendig stilling i en bedrift i sterk vekst, godt miljø
og gode økonomiske betingelser
Den rette kandidat vil ha stor påvirkning på sin egen hverdag, med gode muligheter for egenutvikling.
Bedriften kan være behjelpelig med anskaffelse av bolig
Merk konvolutten ""Søknad""
+ respektive stilling.
Rescon"
1508776;2007-11-14;Akademiske yrker;"Det er ledig en fast stilling samt ett års vikariat som førstekonsulent (kode 1408) ved statsrådens forværelse. Stillingene inngår i et team på seks som støtter departementets politiske og administrative toppledelse.
For fullstendig utlysningstekst og elektronisk søknad klikk her"
1349679;2007-04-21;Industriarbeid;"Dine oppgaver vil være:
 kundekontakt.
 produksjonsplanlegging.
 kontakt med våre mekanikere.
Du må være:
 serviceinnstilt og strukturert
 gode datakunnskaper
 godt humør.
Spørsmål om stillingen kan rettes til kontaktperson."
1416507;2007-07-06;Butikk- og salgsarbeid;.
1433094;2007-08-13;Ledere;"Sentrale oppgaver/ansvarsområder:
	Ansvar for budsjett, personale og fag.
	Planlegge, lede og samordne tjenesteområdet i samarbeid med andre ledere og medarbeidere.
	Medansvar for kvalitetssikring og internkontroll.
	Saksbehandling etter sosialtjenesteloven og kommunehelsetjenesteloven.
 
Ønskede kvalifikasjoner:
	3 årig helsefaglig høgskole eller annen relevant kompetanse.
	Lederutdanning og/eller ledererfaring vil bli vektlagt.
	IKT kompetanse er en fordel - spesielt kjennskap til Profil og Notus.
	Personlig egnethet vil bli vektlagt.
 
Vi søker etter en person som er/har:
	Fleksibel og lojal
	Gode lederegenskaper.
	Pådriver og motivator med gode kommunikasjonsevner.
	Utviklings- og løsningsorientert.
	Relasjonsbyggende og har gode samarbeidsevner.
 
Vi tilbyr:
	Interessante og utfordrende arbeidsoppgaver.
	Dyktige og hyggelige arbeidskollegaer.
	Lønn etter avtale.
	Fleksitid 
 
Ansettelsen skjer på de vilkår som fremgår av gjeldende lover og avtaler. Flyttekostnader dekkes etter eget reglement. Vi er behjelpelige med å skaffe bolig og barnehageplass.
 
For nærmere opplysninger om stillingen: kontakt rådmann  tlf. . E-post: 
 
Søknad med CV sendes til Loppa kommune, v/rådmannen, Parkveien 1-3, 9550 ØKSFJORD 
"
1419834;2007-07-13;Ingen yrkesbakgrunn eller uoppgitt;"Vi søker HMS / KS medarbeider.
Arbeidsoppgaver:
- Følge opp og koordinere KMS & K arbeid.
- Påse at hendelser / avvik registreres og følges opp.
- Være proaktiv pådriver i HMS & K arbeid.
- Det kan være aktuelt at stillingen blir kombinert med anna arbeid i bedriften avhengig av kvalifikasjoner.
Kvalifikasjoner:
- Relevant utdanning, fortrinnsvis innen HMS og kvalitetsstyring, eller kunnskap og interesse innen svaret.
- Gode formuleringsevner muntlig og skriftlig.
- Kjennskap til dataverktøy/datasystemer er ønskelig.
Personlige egenskaper:
- Må være systematisk og ryddig.
- Gode samarbeidsevner.
- Evne til å informere og motivere medarbeidere.
- Må kunne jobbe selvstendig og ha gjennomføringsevne.
Kontorsted for HMS / KS medarbeider vil vøre vik i sogn."
1529586;2007-12-12;Jordbruk, skogbruk og fiske;"Stillingens viktigste oppgaver vil være:
- Produksjonsplanlegging og utarbeidelse/oppgradere systemer for dette.
- Oppfølging av resultater og rapportering.
- Motivere ute på lokalitetene.
- Oppfølging av kvalitetssystemer.
- Bidra til selskapenes strategiske og operative utvikling.
Vi søker person med følgende egenskaper:
- Høyere utdanning innen økonomi, fiskerifag eller relevante områder.
- Fagbrev innen akvakultur vil telle positivt.
- Erfaring fra oppdrett av laks.
- Arbeide selvstendig, motiverende, resultatorientert, strukturert og med gode samarbeidsevner.
Til rette vedkommende kan vi tilby:
- En spennende og utfordrende jobb i selskaper i vekst.
- Arbeide i lederteam med kreative, dyktige og trivelige medarbeidere.
- God lønns ¿og pensjonsavtale med mulighet for bonuslønn.
Arbeidssted vil være ved vårt kontor i Flatanger.
Det må påregnes en del reisevirksomhet da vi opererer i 3 kommuner.
Spørsmål om stillingen rettes til: Per A Løfsnes tlf    eller  tlf  
Søknad sendes.
 a.s
Løvøya 7770 Flatanger
eller pr e-post til: "
1265274;2007-01-10;Ingen yrkesbakgrunn eller uoppgitt;"Arbeidsoppgavene vil i hovedsak omfatte daglig kommunikasjon og koordinering av arbeid melleom våre kunder, fartøy, og laste- losseoperasjoner og lignende. Koordinator vil også være bindeledd mellom operativt miljø pg økonomiavdeling.
For nærmere informasjon om stillingen se fullstendig utlysning på www.finn.no finnkode: "
1505524;2007-11-09;Jordbruk, skogbruk og fiske;" AS søker etter maskinfører for hogstmaskin eller lastbærer.
Erfaring fra skogbruk, maskinkjøring, eller lignende en fordel. 
Søknad m/CV sendes.
"
1606744;2008-03-18;Barne- og ungdomsarbeid;"Vi har no fleire spanande og utfordrande stillingar ledig. Vi treng fleire dyktige og motiverande medarbeidarar i skule, SFO og barnehage.
For nærare opplysningar gå inn på heimesiden. Her vil du finna detaljerte opplysningar om stillingane, organisasjonen og kommunen vår. Du vil også kunne sende inn søknad elektronisk frå vår heimeside."
1640579;2008-04-28;Ledere;"Ledige stillinger i grunnskolen
Undervisningsstillinger - grunnskolen 
Hel- eller deltid, for det meste vikariater.
Fullstendig annonsetekst på  www.Selbu.kommune.no  	
Legg ved CV, som vil bli brukt som del av utvidet søkerliste."
1759410;2008-09-26;Butikk- og salgsarbeid;"På grunn av stor pågang fra våre leverandører søker vi selgere/møtebookere for store kjente leverandører innen telecom, HMS og forsikring.
Erfaring mot bedriftmarkedet er en fordel, men ingen krav.
Full opplæring og oppfølging vil bli gitt. Arbeidstiden er fra kl.08/09.00-16.00
Meget gode bonusordninger og god fastlønn.
Vi søker telefonselgere mot privatmarkedet. Våre kunder er store kjente aktører innen telekom, strøm, forsikring og helsekost. 
Salgserfaring er ingen krav, men en fordel.
Ta kontakt for et intervju. 
Arbeidstiden er fra kl 09.00-16.00 på dagtidtid. Arbeidstiden for kveldstid er fra kl.16.00-21.00.
Kveldstid passer mest for studenter og skolelever som ønsker å jobbe minimum 3 kvelder pr uke."
1536959;2008-01-02;Ledere;" har en solid markedsbase som en av de ledende produsenter av slanger og koblinger. Nå søker vi en salgs-og markedssjef som evner å videreutvikle vårt salgsapparat og skape ytterligere verdier. Salgsorganisasjonen består av ordrekontor, avdelingskontorer i hele landet, operative selgere og et forhandlernettverk.Våre kunder finnes innen industri-, anlegg- og gruvevirksomhet, offshore, verksteder og skipsbygging.
Fullstendig utlysningstekst og elektronisk søknadsskjema finner du her.
"
1580876;2008-02-18;Reiseliv og transport;"Søker 2 medarbeiere som liker å jobbe i et hektisk miljø, nytt spennende matkonsept.
"
1634409;2008-04-21;Ingeniør- og ikt-fag;"Til drift av skolens datanettverk er det ledig fast stilling som
driftsoperatør fra 01.08.2008. Arbeidsoppgaver vil være support
til skolens elever og lærere, servicedesk, drift av skolens
infrastruktur, samt publisering på skolens web-sider. Det kreves
gode kunnskaper på MS Server2003, ISA Server og
. Erfaring fra Webpublisering er ønskelig.
Det er ønskelig med minimum fagbrev som IKT-driftsoperatør,
eller tilsvarende sertifiseringer. Vi tilbyr et godt arbeidsmiljø
med gode opplærings og utviklingsmuligheter.
Elektronisk søknad innen 30.04.2008 (finnes via skolens
hjemmeside www.hvam.vgs.no). Nærmere opplysninger
om stillingen fåes ved henvendelse til skolen v/systemansvarlig
, .
Lønn etter avtale. For stillingene gjelder ellers arbeidsvilkår fastsatt
i gjeldende lover og avtaler for videregående skole. Fra lønnen
trekkes 2 % til fylkeskommunal pensjonskasse."
1613608;2008-03-29;Helse, pleie og omsorg;"Fullstendig annonse og søknadsskjema se:
www.porsgrunn.kommune.no
- ledige stillinger"
1656265;2008-05-15;Undervisning;"Vi har fortsatt noen ledige lærerstillinger fra høsten 2008 både på barne- og ungdomstrinnet, p.t ved følgende skoler:
VORMSUND UNGDOMSSKOLE: Inntil 3 100% stillinger som lærer. Fagbehov: Matte, naturfag, norsk, engelsk og fransk. Kontakt rektor , tlf. , for nærmere informasjon. FRAMTUN SKOLE: En 100% vikarstilling som lærer. Stillingen innebærer kontaktlærerfunksjon på 7-trinn. Kontakt rektor , tlf. , for nærmere informasjon. NESKOLLEN SKOLE: En 100% vikarstilling som lærer. Stillingen innebærer kontaktlærerfunksjon i 1 klasse. Kontakt rektor , tlf. , for nærmere informasjon. AULI SKOLE: Inntil 3 lærerstillinger. Fagbehov: Primært synspedagog ev. annen relevant spesialpedagogisk utdanning. En av stillingene innebærer også kontaktlærerfunksjon på småskoletrinnet. 
Denne annonsen gjelder for alle stillinger som event. blir ledige frem til nytt skoleår.
Informasjon om den enkelte skole finnes også på Nes kommunes hjemmeside: http://www.nes-ak.kommune.no. Politiattest må fremlegges i forbindelse med tilsetting. Søknader med kopi av vitnemål, attester og med oppgitte referanser sendes:
Nes kommune, skoleetaten, postboks 114, 2151 Årnes. Søknadsfrist
23.05.08. Vennligst merk søknaden med ref.nr.2008/1736. Stillings ID er 266.
Søkere oppfordres til å søke på elektronisk søknadsskjema. Nødvendige opplysninger om utdanning og praksis må fylles ut. Vi gjør oppmerksom på at søknadspapirene ikke vil bli returnert, dersom det ikke blir gitt spesiell beskjed om dette."
1582736;2008-02-19;Kontorarbeid;"For kunde i Oslo N/Sinsen seøker vi etter regnskapsmedarbeider. Oppstart er medio mars. Langvarig oppdrag, muligheter for fast stilling.Arbeidsoppgaver:Registrering av fakturaerKontrollering av konteringKvalifikasjonerDet er en fordel om du har jobbet med lignende oppgaver tidligere, eller at du er nyutdannet innen regnskap/økonomi og trenger erfaringGod tallforståelseDu må være ryddig og strukturert som personVi tilbyr:Utviklingsmuligheter i et spennende firmaHyggelig miljø og kollegaerFleksitidsordningFor mer informasjon om stillingen - ta kontakt med  på tlf.  / .Følg linken i annonsen for å søke på stillingen.OPPSTART: MEDIO MARS 
Link til søknadsskjema:
Send søknad
"
1714441;2008-08-19;Meglere og konsulenter;"Som butikkleder i  vil du få en utfordrende og variert hverdag i et kreativt miljø. Hos oss får du en svært god mulighet til å utvikle deg som selger og leder.Hva innebærer stillingen: Du vil ha hovedansvaret for drift og resultater i butikken og for å lede og motivere de ansatte. Sammen med nestleder vil du ha ansvar for å gjennomføre markedsaktiviteter og følge opp driften i butikken i henhold til gjeldende konseptkrav. Dette er deg: Du har erfaring fra butikk og det er naturlig for deg å ta et tak sammen med de andre i butikken når det trengs. For å lykkes, er det også nødvendig at du har god økonomiforståelse og er ryddig og strukturert.  Du vil få god støtte fra regionsleder, markedsavdeling, personal, drift og regnskap, men du vil uansett ha stor bruk for dine kremmeregenskaper, din entusiasme og din vilje til å skape gode resultater. Vi ser frem til å motta din søknad!
Søknadsfrist: Snarest
Link til søknadsskjema: Send søknad"
1749131;2008-09-18;Helse, pleie og omsorg;"Sengeposten har 15 sengeplasser til elektiv virksomhet. 
Urologi er spesialfeltet, men posten behandler også noe generell kirurgi
 
Vi ønsker søkere som er:
Arbeidsglade og fleksible 
Positive til faglige utfordringer 
Opptatt av god pasientbehandling 
Samarbeidsvillige
Personlig egenhet vil bli vektlagt."
1584373;2008-02-21;Ingeniør- og ikt-fag;"Har du lyst til å arbeide med legemidler innen offentlig forvaltning? 
 seksjon er vi 18 medarbeidere som arbeider med vurdering av sikkerhet og effekt for legemidler. Seksjonen er organisert i faggrupper, fire kliniske og en for preklinikk. Den faglige vurderingen av innsendt dokumentasjon foregår i team. Den prekliniske faggruppen vurderer også dokumentasjon vedrørende kliniske utprøvinger. EU-samarbeidet medfører utstrakt samhandling med kolleger i andre lands legemiddelmyndigheter. 
 seksjon er det ledig fast stilling som forsker (1109) i preklinisk faggruppe. Tiltredelse kan skje umiddelbart. 
Arbeidsoppgaver: 
Vurdere preklinisk dokumentasjon ved søknader om markedsføringstillatelser, endringer og fornyelser, inklusive preparatomtaler 
Rapportere den faglige vurdering ifølge gjeldende prosedyre og delta i nasjonal og europeisk faglig diskusjon under prosedyrens gang 
Vurdere preklinisk dokumentasjon ved søknader om godkjenning av kliniske studier 
Ta ansvar for, delta i og bidra til den faglige utviklingen i medisinsk seksjon generelt og faggruppe for preklinikk spesielt. 
Andre relevante arbeidsoppgaver kan også bli tillagt stillingen. 
Det kreves naturvitenskapelig bakgrunn med dokumentert kompetanse i toksikologi og relevant Dr. grad. Erfaring innen regulatorisk arbeid samt preklinisk og toksikologisk utredning av legemidler er spesielt ønskelig. Videre vil kjennskap til legemiddelforvaltning og europeiske godkjenningsprosedyrer bli tillagt betydning. 
For stillingen ønskes en person med følgende egenskaper: 
Gode kommunikasjonsevner på norsk og engelsk 
Være nytenkende og løsningsorientert 
Evne til å arbeide effektivt mot felles mål 
Entusiasme, fleksibilitet, gode samarbeidsevner 
Trives i et hektisk miljø 
Lojalitet og integritet 
Personlig egnethet.
Stillingen lønnes etter statens regulativ som forsker (1109) i ltr. 57-75, tilsvarende kr 416 300-583 200 brutto pr år avhengig av ansiennitet og kvalifikasjoner. Det trekkes 2 % innskudd til Statens pensjonskasse. 
Den statlige arbeidsstyrken skal i størst mulig grad gjenspeile mangfoldet i befolkningen. Det er derfor et personalpolitisk mål å oppnå en balansert alders- og kjønnssammensetning og rekruttere personer med innvandrerbakgrunn. Personer med innvandrerbakgrunn oppfordres til å søke stillingen. 
Fullstendig utlysning og søknad Klikk her"
1702231;2008-07-22;Serviceyrker og annet arbeid;"For kunde søker vi etter renholdsarbeider til vasking på Jaren og Gjøvik.Vi søker deg som:Er selvstendig, pliktoppfyllende og effektiv.Har renholdsfaglig kompetanse/erfaring.Er flexibel og positiv.Har gode norsk kunnskaper.Har gode samarbeidsevner.Ønsker du mer informasjon om stillingen ta kontakt med  på /.
Link til søknadsskjema:
Send søknad"
