Stilling id;Registrert dato;Yrke grovgruppe;Stillingsbeskrivelse vasket
9008328;2015-06-16;Serviceyrker og annet arbeid;. Sikkerhetssjef. Administrasjonsavdelingen. Ansvarlig for å etablere og vedlikeholde styrende sikkerhetsdokumentasjon. Leder for sikkerhetsadministrasjonen og skal koordinere, være rådgiver og kontrollere det forebyggende sikkerhetsarbeid i distriktet. Holde oversikt over det sikkerhetsmessige risikobildet som omgir distriktet, og er politimesterens og underlagte lederes viktigste rådgiver i interne sikkerhetsfaglige spørsmål. Lederutdanning vil være en fordel. Lang dokumenterbar erfaring fra sikkerhetsrelatert arbeid og erfaring fra arbeid knyttet opp mot sikkerhetsloven. Du liker å jobbe med mennesker og er positiv, oppsøkende og relasjonsskapende. Du har gode evner til å uttrykke deg muntlig og skriftlig. Du bør være robust, behersket, energisk og besluttsom. Du er direkte og overbevisende i din kommunikasjon. Plettfri vandel. Politiattest (uttømmende og utvidet) vil bli innhentet. Sikkerhetsklarering på minimum nivå hemmelig er en forutsetning for stillingen. Lønnsmessig plassering: Seniorrådgiver, SKO 1364, ltr 70. 75 ( kr 613. 000. 675 500). 0190 Oslo. , Avdelingsdirektør,. . , Seksjonssjef,. . Annonsør: Oslo politidistrikt. Ref. nr. .  Stillingsbrøk: 100. Fast stilling. Antall stillinger: 1. For elektronisk søknadsskjema.  
9112370;2015-08-06;Barne- og ungdomsarbeid;Me søkjer. Om arbeidsplassen. Opplæring vert gitt i heimen. Andre krav. Elektronisk søknadsprosess. Viss du har spørsmål til søknadsprosessen, kan du kontakte personalavdelinga via servicetorget på tlf. Stillingtype: Fast tilsett. Kontakter.  , Tenesteleiar, Mobil.  , Arbeid.  For fullstendig utlysningstekst og elektronisk søknadsskjema.  
8784040;2015-01-16;Akademiske yrker;. Koordinere samhandling mot involverte aktører. Daglig koordinering av Jobbskolen (opplæringssted for dem utenfor ordinær skole). Bidra til kompetansebygging. Rapporterer til en egen oppsatt styringsgruppe for prosjektet. Ledererfaring vil styrke ditt kandidatur. Du har en utviklingsorientert holdning og er vant med å sette deg ambisiøse mål. Din tilstedeværelse inspirerer andre til å strekke seg ekstra langt for å lykkes. Du må både være kreativ og strukturert. Du vekker tillit med din væremåte og skaper engasjement hos andre. 31, 4611 Kristiansand S. , Avdelingsleder,. Annonsør: Kristiansand kommune. Ref. nr. .  Heltid. Antall stillinger: 1. For elektronisk søknadsskjema.  Arbeids. og velferdsforvaltning
8933592;2015-05-05;Akademiske yrker;Det er ledig et vikariat i 100. stilling, som Veileder ved NAV Larvik. Tiltredelse etter avtale, med varighet til og med 30. 6. 16. Hovedarbeidsoppgaver for stillingen.  Ha ansvar for oppfølging av brukere med utgangspunkt i den enkeltes individuelle behov, og med fokus på arbeid og aktivitet. Knytte kontakt og opprettholde gode samarbeidsrelasjoner med arbeidsgivere, tiltaksarrangører og andre samarbeidspartnere både internt og eksternt. Behovsvurdering og arbeidsevnevurdering. Saksbehandling og vedtaksfatting i henhold til Forvaltningsloven, Arbeids. og velfredsforvaltningsloven, Folketrygdloven, Lov om sosiale tjenester i NAV mm. Vurdere behov for og følge opp arbeidssøkere under gjennomføringen av arbeidsrettede tiltak. Endringer av arbeidsoppgaver må påberegnes. Kvalifikasjoner for stillingen.  Du må ha.  Minimum treårig relevant utdanning fra høyskole universitet. God skriftlig og muntlig fremstillingsevne. Være løsningsfokusert, resultatorientert og ha gode vurderingsevner. Stor arbeidskapasitet og kunne jobbe målrettet. Evne til å sette deg inn i nye arbeidsoppgaver og kunne tilegne deg kompetanse på egen hånd. Gode kommunikasjonsferdigheter. Gode ferdigheter i bruk av IKT. baserte verktøy. Vi ønsker at du.  Har erfaring fra veiledningsarbeid og individuell oppfølging. Har solid forståelse for regelverk, rutiner og systemer. Har god evne til å møte mennesker med respekt og likeverd samtidig som du har evne til å avklare forventninger og sette grenser. Arbeider målrettet, nøyaktig og effektivt, både individuelt og i gruppe. Har erfaring fra arbeid i offentlig forvaltning. Gjerne har kompetanse innenfor flere av arbeidsfeltene til NAV. kontoret. Har godt humør og en positiv innstilling. Kan bidra inn i endringsprosesser ved kontoret og utvikling av NAV. faget. God kunnskap og interesse om arbeidsmarkedet. Være utadvendt og nysgjerrig. Har sertifikat klasse B. Personlig egnethet tillegges stor vekt. Lønnsvilkår.  Lønn i henhold til tariff. NAV Larvik kan tilby.  Spennende og meningsfylte arbeidsoppgaver. Gode muligheter for personlig utvikling. Et aktivt og engasjert arbeidsmiljø. Fleksitid. Funksjonelle og trivelige lokaler. Spørsmål om stillingen kan rettes til.  , tlf: 951 98 34 eller. tlf. . Arbeidstakere ansettes i kommunen på de vilkår og med de rettigheter og plikter som følger av overenskomster, reglementer og lover. Den kommunale arbeidsstyrken skal i størst mulig grad gjenspeile mangfoldet i befolkningen, kvalifiserte personer med innvandrerbakgrunn oppfordres til å søke. Attester og vitnemål taes med til et evt. intervju. SØKNADSFRIST: 15. 5. 2015. Larvik kommune ønsker å motta alle søknader elektronisk, og oppfordrer søkere om å benytte vårt elektroniske søknadsskjema. Dersom du ikke har tilgang til å sende elektronisk søknad skal søknad sendes til Larvik kommune, Postboks 2020, 3255 Larvik, vennligst referer til arkivsaksnummer. https: ssl. larvik. kommune. no soknad. Fullstendig utlysningstekst finner du her. 
8944455;2015-05-12;Jordbruk, skogbruk og fiske;. 2. gangs utlysing. Arbeidssted: Grindheim kyrkjegard. Arbeid. og ansvarsområde vil blant annet være. Gi god sevice overfor kirkegårdens brukere. Ansvar for praktisk tilrettelegging og oppfølgig av begravelser og urnenedsettelser. Ansvar for at nødvendig vedlikehold av kirkegården og kirkegårdens bygninger blir utført. Medvirke til at det hersker ro og orden på kirkegården. Medvirke til at lov, forskrift og kirkegårdsvedtekter blir fulgt. Skal i samarbeid med kirkeverge vurdere behovene for utstyr. Ansvar for forsvarlig tilgjengelighet til kirkehus til enhver tid. Søker må disponere egen bil med henger.  .   . Personlige egenskaper vil bli vektlagt.   . Søknadsfrist.  5.  juni 2015. 
9324881;2015-11-18;Butikk- og salgsarbeid;"Stilling.  Selger for nordens største søkeselskap. karrieremuligheter du bare kan drømme om. Nordens største søkeselskap vil at vi skal finne deres to neste salgstalenter. og vi håper du er en av dem. Selskapet er en kjent nordisk merkevare, og brukes av nesten to millioner nordmenn hver uke. De ser etter selgere som kan bidra til å øke annonseomsetningen. og det vil de betale deg godt for. Du får.  	en lønn du kan leve godt av. både garantilønn og provisjon. 	grundig opplæring. 	jobbe for en kjent merkevare. 	jobbe i flette nye og flotte lokaler på Solsiden. 	jobbe i et intenst, engasjerende og utviklende arbeidsmiljø. 	erfarne og gode ledere. 	jobbe hos en arbeidsgiver med karrieremuligheter du bare kan drømme om. Dette gjør du.  	selge til nye og eksisterende kunder. 	bidra til å utvikle ny kundebase i Trondheim. 	bidrar til et godt arbeidsmiljø. Du.  	har lyst til å tjene godt. 	har lyst til å skape en karriere. 	er vant til å måtte stå på for å oppnå noe. 	er flink til å snakke. 	har gjerne jobbet som selger. Vi vil høre fra deg, ta kontakt med oss nå.  	trykk ""Søk her"" til høyre på siden(og du blir sendt til vår registreringsside). 	send e. post til. . 	ring eller send. en sms på. . PS. Vi legger fortløpende ut ledige stillinger på vår facebookside. så følg oss der. Start. dato: Ikke noe å vente med. Varighet: permanent. Lønn: Garantilønn og provisjon. Oppdragsgiver.  Effect bemanning AS www. effectbemanning. no. 22 7011 NO. Kontaktperson.  Adresse.  Mobile.  Mobile.  Søknad.  Selger. Søknadsfrist: Ikke noe å vente med. Epost.  Navn.  Online. registrering: Klikk her"
8909050;2015-04-17;Kontorarbeid;100. fast stilling. Kort om stillinga.  Økonomikontoret har ledig ei 100. fast stilling som lønningskonsulent for snarleg tiltreding. Stillinga har som hovudarbeidsområde løn, refusjonar, avstemming, kontroll og rapportering. Kvalifikasjonskrav.  Relevant erfaring utdanning innan lønnsarbeid i offentleg sektor. Kunnskap innan Visma HRM er ein fordel. Vidare er det viktig at søkjar har gode samarbeidsevner og kan utføre arbeidet nøyaktig og sjølvstendig. Fullstendig utlysingstekst og søknadsskjema finn du på våre nettsider på www. forsand. kommune. no. Vi ber om at søknader ikkje vert sendt som e. post. Søknadsfrist 28. 04. 15. 
8787340;2015-01-19;Jordbruk, skogbruk og fiske;Miljøarbeider i Stallen. Klinikk psykisk helse og avhengighet, Avdeling rus. og avhengighetsbehandling, Seksjon rus. og avhengighetsbehandling ung, Gaustad. Arbeid i stallen, inkludert ansvar for alt nødvendig utstyr. Assistering ved hesteassistert terapi. Samhandling med pasientene. Forskningsrelaterte oppgaver. Dokumenterte rideferdigheter. Ønskelig med erfaring fra tverrfaglig spesialisert rusbehandling av unge. Strukturert og initiativrik. Evne til å jobbe selvstendig. Ha ro og overblikk i stressede situasjoner. Gode samarbeids. og kommunikasjonsevner. Personlig egnethet vil bli vektlagt. Kompetanse i forhold til bruk av hest i terapi. Sluttdato for ansettelse vikariat engasjement: 08. 04. 2015. 0372 Oslo. , Enhetsleder,. Annonsør.  HF. Ref. nr. .  Stillingsbr
9386398;2016-03-30;Reiseliv og transport;. åpnet for tre år siden og er et av landets ledende Meeting og Eventhoteller. Hotellet har 334 rom, A la carte restaurant, bar, bankett og en konferansekapasitet opp mot 1000 personer. Food og Beverage utgjør en stor del av omsetningen og er ekstremt viktig for. Hotellet er en viktig del av Scandic sin satsing innen Food og Beverage. Viktige kvalifikasjoner. Erfaring fra kjøkkenledelse. Personlige egenskaper. Er du en engasjert person samt en erfaren og trygg leder som evner å motivere og inspirere sine ansatte. Da er dette jobben for deg. Arbeidsoppgaver. Forberede, lage mat og være ansvarlig for et fantastisk kjøkken. Stillingen rapporterer til FogB Manager og er en del av hotellets ledergruppe. Søknad og CV sendes.  For mer informasjon kontakt: ,. , Tlf.  47. , Epost.  
9414753;2016-05-20;Bygg og anlegg;Dyktig og selvstendig blikkenslager søkes for fast ansettelse. Arbeidet består hovedsakelig i produksjon og montering av beslag. både innenfor mindre servicejobber og større prosjekter. Fortrinnsvis søkes person med fagbrev. men dette er ikke noe absolutt krav. 
9393193;2016-04-12;Helse, pleie og omsorg;". Beskrivelse. Er du hjelpepleier og har lyst på nye faglige utfordringer trenger vi deg til vår enhet. Vi søker. 100. fast stilling som hjelpepleier fra 09. 05. 2016. Arbeidsoppgaver. stillingen innebærer primært arbeid på sykehjem og i hjemmetjeneste. Krav til kompetanse. hjelpepleier Omsorgsfagarbeider med autorisasjon. medisinkompetanse er ønskelig. IKT. kunnskaper er ønskelig. Krav til språkkunnskaper. Stilles krav om minimum Norskprøve 2 for minoritetsspråklige søkere. Dette kravet kan fravikes dersom søker kan dokumentere god norsk skriftlig og muntlig fremstillingsevne. Personlige egenskaper. tjenesten vektlegger god etisk praksis, både i arbeid med brukere og i samarbeid med kollegaer. faglig dyktighet og fleksibilitet i forhold til oppgaver. like å arbeide i team, men allikevel har evne til å arbeide selvstendig og til å ta ansvar for egne vurderinger. har motivasjon og evne til å tilegne seg nye kunnskaper og ønske om å utvikle gode tjenester. Vi tilbyr. verdiplatform for alle ansatte i kommunen for å yte stadig bedre tjenester til byens befolkning (Åpenhet, Respekt, Engasjement, Ansvarlighet, Læring og Utvikling). gode arbeidsforhold, hyggelige kollegaer. en arbeidsplass som har fokus på ""frisknærvær"". Harstad kommune er en IA bedrift. lønn i forhold til gjeldende avtaleverk. tariffestede pensjons. og forsikringsordninger. flyttegodtgjørelse i hht. kommunens reglement. Tilsettingsvilkår. Arbeidstakere tilsettes i Harstad kommune etter gjeldende lover, reglement og tariffavtaler. Prøvetiden er 6 måneder i faste stillinger. Ved tilsetting i helse og psykiatritjenesten, må det leveres politiattest ikke eldre enn 3 måneder. Søknad sendes. Harstad kommune benytter elektronisk søknadsprosess. Dette betyr at kun søknader sendt via vårt elektronisk søknadssystem vil bli tatt i betraktning. Det er viktig at du tar deg tid til å besvare spørsmålene vi stiller og registrerer din CV i søknadsskjemaet. DET ER IKKE MULIG Å SENDE MED VEDLEGG. Attester og vitnemål må derfor medbringes til intervju. Dersom du har behov for hjelp med registrering av søknad, ta kontakt med vår personalservice på tlf.  26156 26161. Kvalifiserte søkere med innvandringsbakgrunn oppfordres til å søke. Vi ønsker søkere av begge kjønn. Velkommen med søknad. Kontaktperson. , Enhetsleder, mobil.  ,. , Avdelingssykepleier, mobil.  ,. Søk stilling. "
9380281;2016-03-15;Ingeniør- og ikt-fag;". Arbeidsstad. Hovudarbeidsoppgåver. oppmåling og eigedomsdanning. kartforvaltning. eigedomsregister og adressering. Til stillinga søkjer vi ein person. med godt humør. som er samarbeidsretta og ein god relasjonsbygger. med engasjement som kan vere ein pådrivar. Stillinga er lagt organisatorisk til Eining for Samfunnsutvikling, avdeling for plan, kultur og forvaltning. Krav til kompetanse. Bachelor grad frå høgskule med kompetanse innan eigedomsfag, landmåling og gis. Førarkort klasse B. Nyutdanna kan søkje, men erfaring vil vere eit føremon. Lønsvilkår. Vaksdal kommune kan tilby. Søknaden skal sendast. Klikk på ""søk på stilling"" og følg vidare instruksjonar. For tilsette som søkjer på stilling, logg på med eige brukarnamn og passord, sendt ut tidlegare. Treng du hjelp, kan du venda deg til kundetorget tlf.  , eller personalavdelinga tlf. . Stillingtype: Fast dagtid. Kontakter.  , Fagansvarlig kart og oppmåling,. , Einingsleiar samfunnsutvikling,. For fullstendig utlysningstekst og elektronisk søknadsskjema.  Søknadsfrist: 04. 04. 16"
9481896;2016-10-31;Butikk- og salgsarbeid;We will walk the extra mile to WOW our customers. Din hovedoppgave er på en engasjert måte å bidra til at butikkens salgs. og resultatmål nås. Vi søker deg som. Vil ta ansvar og har en brennende intresse for salg. Service er ditt motto, og du setter alltid kunden i fokus. Du har lett for å lære og er nøye. Du er en selger ut til finger spissene og tar godt vare på våre besøkende fra de kommer inn i vår butikk og frem til de forlater den. I denne rekrutteringen bruker vi personanalysetester. Intervjuer vil skje fortløpende og ansettelse kan skje innen siste søknadsdag. Apply. 
9351788;2016-01-26;Akademiske yrker;. Gode samarbeidsevner. God kommunikasjonsevne muntlig og skriftlig. Psykologpermisjon etter 5 års ansiennitet. Belønningsmidler ved publisering av forskning. Muligheter for nasjonale og internasjonale kurs. og konferanser. Skjervengan 17, 8657 Mosjøen. , Avdelingsleder,. , Psykologspesialist,. ,. Annonsør.  , Helgelandssykehuset HF. Ref. nr. .  Stillingsbrøk: 100. Fast. Startdato: 01. 09. 2016. Antall stillinger: 1. For elektronisk søknadsskjema.  
9389202;2016-04-05;Butikk- og salgsarbeid;. Arbeidsleder. Arbeidsoppgaver. Ansvar for sortering av varer til butikk. Liker å motivere og inspirere andre. Vi tilbyr. Et spennende og hektisk arbeidsmiljø. Sted: Harstad. Tiltredelse: Etter avtale. Kontakter.  , mob.  , epost.  For elektronisk søknadsskjema.  
